year,buyer,buyer_sales,seller,seller_sector,total_trans
2004,711,6024.2617,9,6,706.30304
2004,711,6024.2617,41,5,721.84094
2004,711,6024.2617,37,8,723.37598
2004,711,6024.2617,7,7,718.23004
2004,711,6024.2617,47,4,714.24634
2004,711,6024.2617,2,3,719.2821
2004,711,6024.2617,31,1,720.98346
2005,711,6042.7056,7,7,714.90997
2005,711,6042.7056,37,8,736.841
2005,711,6042.7056,41,5,730.88446
2005,711,6042.7056,31,1,720.04034
2005,711,6042.7056,47,4,715.4718
2005,711,6042.7056,33,3,715.6413
2005,711,6042.7056,33,6,708.91656
2006,711,5038.9663,41,5,721.60669
2006,711,5038.9663,33,6,721.18042
2006,711,5038.9663,33,3,728.60376
2006,711,5038.9663,31,1,708.125
2006,711,5038.9663,7,7,722.9068
2006,711,5038.9663,41,2,698.32416
2006,711,5038.9663,37,8,738.21942
2007,711,5309.1416,44,8,722.24738
2007,711,5309.1416,33,3,703.13422
2007,711,5309.1416,33,6,736.48022
2007,711,5309.1416,29,4,719.01569
2007,711,5309.1416,48,5,722.13269
2007,711,5309.1416,41,2,706.13159
2008,711,6724.8271,33,6,724.09741
2008,711,6724.8271,31,1,711.41827
2008,711,6724.8271,44,8,716.89313
2008,711,6724.8271,29,4,708.92023
2008,711,6724.8271,42,2,718.8844
2008,711,6724.8271,48,5,715.69574
2008,711,6724.8271,26,3,722.94275
2008,711,6724.8271,7,7,705.97491
2007,712,9496.8311,7,5,725.43665
2007,712,9496.8311,48,1,717.20563
2007,712,9496.8311,3,2,718.74677
2007,712,9496.8311,12,6,731.32928
2007,712,9496.8311,2,4,714.90942
2007,712,9496.8311,49,10,724.67767
2007,712,9496.8311,18,9,717.29541
2007,712,9496.8311,49,3,728.50159
2007,712,9496.8311,44,8,718.72906
2008,712,10169.673,48,1,723.65063
2008,712,10169.673,35,8,711.46271
2008,712,10169.673,49,10,717.10968
2008,712,10169.673,3,2,720.11188
2008,712,10169.673,5,3,706.77209
2008,712,10169.673,12,6,712.85455
2008,712,10169.673,37,4,713.22809
2008,712,10169.673,48,7,721.1792
2008,712,10169.673,24,9,733.88489
2008,712,10169.673,7,5,709.41931
2009,712,9514.2783,31,6,715.73492
2009,712,9514.2783,49,10,720.32031
2009,712,9514.2783,35,8,739.75732
2009,712,9514.2783,3,2,727.16345
2009,712,9514.2783,7,5,720.37787
2009,712,9514.2783,34,3,731.29553
2009,712,9514.2783,37,4,716.32355
2009,712,9514.2783,48,1,713.91132
2009,712,9514.2783,48,7,729.39441
2010,712,7761.2183,4,10,723.54504
2010,712,7761.2183,31,6,745.54034
2010,712,7761.2183,48,7,702.27509
2010,712,7761.2183,35,8,720.31641
2010,712,7761.2183,7,5,722.75433
2010,712,7761.2183,37,4,707.26312
2010,712,7761.2183,48,1,709.5462
2010,712,7761.2183,24,9,729.97784
2003,713,4333.4873,21,3,727.95282
2003,713,4333.4873,25,6,736.0152
2003,713,4333.4873,3,1,723.50189
2003,713,4333.4873,19,5,721.79449
2003,713,4333.4873,29,2,713.53381
2003,713,4333.4873,11,4,710.68903
2004,713,4283.6953,11,4,714.37677
2004,713,4283.6953,24,2,706.06012
2004,713,4283.6953,35,3,715.43274
2004,713,4283.6953,3,1,708.07611
2004,713,4283.6953,25,6,713.4035
2004,713,4283.6953,19,5,726.34607
2005,713,2878.4478,11,4,721.34839
2005,713,2878.4478,4,3,726.39716
2005,713,2878.4478,19,5,712.06061
2005,713,2878.4478,24,2,718.64166
2006,713,3609.2412,11,3,728.28882
2006,713,3609.2412,19,5,712.36108
2006,713,3609.2412,17,6,729.59656
2006,713,3609.2412,24,2,724.67157
2006,713,3609.2412,18,1,714.32306
2007,713,2861.7397,11,4,720.59283
2007,713,2861.7397,19,5,721.82202
2007,713,2861.7397,17,6,709.38007
2007,713,2861.7397,24,2,709.94482
2008,713,4306.521,11,4,717.90881
2008,713,4306.521,25,1,711.24792
2008,713,4306.521,43,3,729.79639
2008,713,4306.521,6,2,717.3996
2008,713,4306.521,1,6,717.70166
2008,713,4306.521,19,5,712.46655
2009,713,3584.9131,19,5,713.58398
2009,713,3584.9131,43,3,720.45239
2009,713,3584.9131,39,2,716.56488
2009,713,3584.9131,1,6,716.70251
2009,713,3584.9131,11,4,717.60938
2010,713,3587.3086,8,1,723.30542
2010,713,3587.3086,34,2,717.17932
2010,713,3587.3086,23,3,714.47229
2010,713,3587.3086,11,4,705.84528
2010,713,3587.3086,1,6,726.50641
2005,714,7937.1108,44,8,719.07874
2005,714,7937.1108,28,7,706.14447
2005,714,7937.1108,1,9,694.93597
2005,714,7937.1108,12,4,718.9101
2005,714,7937.1108,3,13,736.46704
2005,714,7937.1108,43,6,719.04181
2005,714,7937.1108,40,10,733.27448
2005,714,7937.1108,44,3,718.30963
2005,714,7937.1108,35,5,715.20349
2005,714,7937.1108,34,12,744.37933
2005,714,7937.1108,28,2,731.36572
2006,714,7444.6621,15,2,723.22339
2006,714,7444.6621,34,1,711.95398
2006,714,7444.6621,35,5,731.08936
2006,714,7444.6621,3,13,723.87427
2006,714,7444.6621,28,7,712.27728
2006,714,7444.6621,47,12,716.00653
2006,714,7444.6621,12,4,695.00812
2006,714,7444.6621,1,9,712.07715
2006,714,7444.6621,16,8,719.15186
2007,714,10012.803,46,1,727.55707
2007,714,10012.803,12,4,732.86029
2007,714,10012.803,15,2,712.94324
2007,714,10012.803,28,7,723.50952
2007,714,10012.803,32,3,736.98291
2007,714,10012.803,3,13,722.83563
2007,714,10012.803,16,6,715.25122
2007,714,10012.803,23,11,754.71265
2007,714,10012.803,16,8,744.58197
2007,714,10012.803,9,10,712.76953
2007,714,10012.803,47,12,728.79846
2008,714,11422.854,16,8,732.36755
2008,714,11422.854,35,11,722.72528
2008,714,11422.854,46,1,725.23175
2008,714,11422.854,47,12,756.08472
2008,714,11422.854,32,3,700.4953
2008,714,11422.854,12,4,697.2251
2008,714,11422.854,3,13,732.91498
2008,714,11422.854,9,10,732.47192
2008,714,11422.854,15,2,733.85541
2008,714,11422.854,28,7,726.61542
2008,714,11422.854,35,5,695.3089
2008,714,11422.854,12,9,739.56049
2008,714,11422.854,16,6,727.99664
2009,714,10951.118,12,9,745.13672
2009,714,10951.118,48,13,717.16205
2009,714,10951.118,50,7,712.8125
2009,714,10951.118,47,12,729.02533
2009,714,10951.118,35,5,711.87622
2009,714,10951.118,16,6,737.82568
2009,714,10951.118,15,2,727.90051
2009,714,10951.118,37,8,721.47675
2009,714,10951.118,9,10,725.14319
2009,714,10951.118,35,11,729.13574
2009,714,10951.118,17,3,693.62354
2010,714,10576.067,15,2,713.69843
2010,714,10576.067,9,3,719.60931
2010,714,10576.067,9,10,721.76508
2010,714,10576.067,49,6,715.69104
2010,714,10576.067,38,1,713.75909
2010,714,10576.067,12,9,728.15106
2010,714,10576.067,35,5,696.53406
2010,714,10576.067,49,12,725.6571
2010,714,10576.067,12,4,706.78851
2010,714,10576.067,10,7,698.68951
2010,714,10576.067,37,8,699.86963
2010,714,10576.067,35,11,735.85419
2000,715,1439.5698,16,2,722.29919
2000,715,1439.5698,34,1,717.27057
2001,715,1439.0413,3,1,718.91968
2001,715,1439.0413,16,2,720.12152
2002,715,1433.5385,16,2,719.31464
2002,715,1433.5385,26,1,714.22382
2003,715,717.42328,24,2,717.42328
2004,715,1435.5271,24,2,717.91089
2004,715,1435.5271,27,1,717.61615
2005,715,1435.7461,21,1,720.07605
2005,715,1435.7461,24,2,715.6701
2006,715,1436.5715,30,1,717.90448
2006,715,1436.5715,24,2,718.66711
2007,715,1436.6432,30,1,718.70203
2007,715,1436.6432,24,2,717.94116
2008,715,717.95953,24,2,717.95953
2009,715,1433.0884,24,2,717.14093
2009,715,1433.0884,30,1,715.94751
2010,715,1442.6881,13,1,720.9975
2010,715,1442.6881,24,2,721.69061
2009,716,13089.04,44,7,747.67261
2009,716,13089.04,1,11,716.42084
2009,716,13089.04,21,9,721.70813
2009,716,13089.04,19,18,705.86969
2009,716,13089.04,22,10,753.95874
2009,716,13089.04,22,14,729.33636
2009,716,13089.04,16,5,728.33954
2009,716,13089.04,32,8,732.35846
2009,716,13089.04,31,6,747.43713
2009,716,13089.04,7,3,701.71259
2009,716,13089.04,37,2,714.47046
2009,716,13089.04,13,4,695.70032
2009,716,13089.04,33,15,742.87067
2009,716,13089.04,20,13,736.84308
2009,716,13089.04,14,1,750.19623
2009,716,13089.04,44,16,718.79944
2009,716,13089.04,23,12,702.21509
2009,716,13089.04,10,17,743.13049
2010,716,13380.338,10,17,732.31445
2010,716,13380.338,47,2,732.00513
2010,716,13380.338,33,15,731.1239
2010,716,13380.338,20,13,719.26465
2010,716,13380.338,32,8,713.82349
2010,716,13380.338,20,1,726.38452
2010,716,13380.338,16,5,709.47827
2010,716,13380.338,7,3,712.35754
2010,716,13380.338,13,4,763.10425
2010,716,13380.338,24,7,727.79358
2010,716,13380.338,21,9,744.62299
2010,716,13380.338,1,11,740.7713
2010,716,13380.338,44,16,723.35529
2010,716,13380.338,22,10,731.42944
2010,716,13380.338,19,18,730.32214
2010,716,13380.338,22,14,730.5108
2010,716,13380.338,23,12,711.67572
2000,717,7454.5459,29,1,714.96674
2000,717,7454.5459,11,5,716.67719
2000,717,7454.5459,14,6,724.00482
2000,717,7454.5459,2,7,720.38922
2000,717,7454.5459,30,4,710.32349
2000,717,7454.5459,26,8,696.13306
2000,717,7454.5459,47,2,727.05157
2000,717,7454.5459,24,9,722.56982
2000,717,7454.5459,11,3,722.43011
2001,717,8502.8105,14,6,728.93817
2001,717,8502.8105,30,4,714.96838
2001,717,8502.8105,11,5,714.38678
2001,717,8502.8105,24,9,727.67432
2001,717,8502.8105,2,7,737.22083
2001,717,8502.8105,11,3,731.31323
2001,717,8502.8105,33,1,720.66754
2001,717,8502.8105,47,2,714.4563
2001,717,8502.8105,48,8,713.18512
2002,717,6064.457,48,8,716.12061
2002,717,6064.457,11,5,715.58624
2002,717,6064.457,11,3,729.9046
2002,717,6064.457,24,7,732.78894
2002,717,6064.457,14,6,720.51465
2002,717,6064.457,24,9,732.55859
2002,717,6064.457,30,4,716.98352
2003,717,7839.458,24,7,749.66925
2003,717,7839.458,8,1,721.57483
2003,717,7839.458,48,8,725.89661
2003,717,7839.458,14,6,729.5285
2003,717,7839.458,46,9,734.62848
2003,717,7839.458,30,4,730.6936
2003,717,7839.458,11,3,722.10144
2003,717,7839.458,11,5,725.36548
2004,717,7079.8555,11,5,731.07495
2004,717,7079.8555,24,7,732.50287
2004,717,7079.8555,47,2,713.51117
2004,717,7079.8555,36,4,728.81073
2004,717,7079.8555,14,6,730.28442
2004,717,7079.8555,46,9,715.39178
2004,717,7079.8555,21,1,728.2796
2005,717,8523.2305,41,7,718.2428
2005,717,8523.2305,19,6,743.20941
2005,717,8523.2305,23,3,721.55872
2005,717,8523.2305,48,8,738.71973
2005,717,8523.2305,32,5,714.60547
2005,717,8523.2305,36,4,720.12939
2005,717,8523.2305,46,9,720.03632
2005,717,8523.2305,21,1,729.31708
2005,717,8523.2305,29,2,717.41107
2006,717,6807.1206,11,9,732.25055
2006,717,6807.1206,29,2,710.4707
2006,717,6807.1206,48,8,718.83337
2006,717,6807.1206,33,5,729.10071
2006,717,6807.1206,36,4,746.79773
2006,717,6807.1206,16,3,706.09186
2006,717,6807.1206,19,6,747.2002
2006,717,6807.1206,41,7,716.37567
2007,717,6125.4175,33,5,742.67096
2007,717,6125.4175,36,4,728.67383
2007,717,6125.4175,10,7,739.36646
2007,717,6125.4175,34,1,744.44739
2007,717,6125.4175,50,3,726.52979
2007,717,6125.4175,41,2,718.97705
2007,717,6125.4175,19,6,724.75183
2008,717,6104.4341,19,6,723.64819
2008,717,6104.4341,48,8,744.87292
2008,717,6104.4341,41,2,723.54645
2008,717,6104.4341,33,5,715.935
2008,717,6104.4341,27,9,740.81372
2008,717,6104.4341,10,7,731.1297
2008,717,6104.4341,34,3,724.48798
2009,717,6782.186,27,9,730.38037
2009,717,6782.186,33,5,712.24713
2009,717,6782.186,34,3,721.90967
2009,717,6782.186,45,1,717.42078
2009,717,6782.186,10,7,736.75836
2009,717,6782.186,41,2,706.4342
2009,717,6782.186,48,8,727.13519
2009,717,6782.186,35,6,729.90015
2000,718,14707.614,3,5,708.23853
2000,718,14707.614,25,1,752.68085
2000,718,14707.614,19,15,723.20313
2000,718,14707.614,50,10,723.38531
2000,718,14707.614,3,6,727.81689
2000,718,14707.614,25,7,742.65131
2000,718,14707.614,28,13,789.36566
2000,718,14707.614,47,9,706.64001
2000,718,14707.614,41,14,729.62323
2000,718,14707.614,20,8,720.02753
2000,718,14707.614,31,2,730.3772
2000,718,14707.614,2,4,741.33643
2000,718,14707.614,23,3,719.21313
2000,718,14707.614,48,16,735.81567
2000,718,14707.614,37,11,725.50946
2000,718,14707.614,6,12,731.72992
2001,718,11462.514,37,11,733.31012
2001,718,11462.514,21,10,710.98218
2001,718,11462.514,47,2,721.10968
2001,718,11462.514,25,7,721.09857
2001,718,11462.514,50,16,723.14014
2001,718,11462.514,20,8,732.87079
2001,718,11462.514,2,4,728.13031
2001,718,11462.514,25,1,726.77478
2001,718,11462.514,43,14,725.17322
2001,718,11462.514,19,15,756.8894
2001,718,11462.514,3,6,702.54376
2001,718,11462.514,6,12,739.69781
2001,718,11462.514,3,5,740.79321
2002,718,12954.519,43,14,737.25275
2002,718,12954.519,37,11,728.34283
2002,718,12954.519,25,8,757.76276
2002,718,12954.519,23,3,740.25433
2002,718,12954.519,50,16,702.87408
2002,718,12954.519,30,1,728.71497
2002,718,12954.519,3,5,730.25275
2002,718,12954.519,47,2,728.97528
2002,718,12954.519,12,9,738.00116
2002,718,12954.519,2,4,713.31091
2002,718,12954.519,3,6,735.46832
2002,718,12954.519,36,12,712.06287
2002,718,12954.519,6,13,745.92621
2002,718,12954.519,21,10,744.52167
2002,718,12954.519,19,15,710.79755
2003,718,12082.643,19,15,744.70807
2003,718,12082.643,30,1,736.93335
2003,718,12082.643,30,6,718.65015
2003,718,12082.643,31,8,753.2818
2003,718,12082.643,42,4,712.50574
2003,718,12082.643,36,12,731.30652
2003,718,12082.643,22,16,723.61572
2003,718,12082.643,3,5,724.90662
2003,718,12082.643,37,11,761.83612
2003,718,12082.643,2,13,752.14575
2003,718,12082.643,23,3,754.28339
2003,718,12082.643,48,2,742.00842
2003,718,12082.643,12,9,741.91052
2003,718,12082.643,30,14,751.38831
2003,718,12082.643,21,10,733.16217
2004,718,11874.873,14,8,708.58795
2004,718,11874.873,3,5,710.53558
2004,718,11874.873,37,11,737.33069
2004,718,11874.873,30,1,702.93213
2004,718,11874.873,48,2,717.04309
2004,718,11874.873,21,10,730.79132
2004,718,11874.873,30,6,736.69934
2004,718,11874.873,44,3,716.02222
2004,718,11874.873,36,13,731.08801
2004,718,11874.873,19,15,729.03217
2004,718,11874.873,36,12,715.23376
2004,718,11874.873,24,16,741.36224
2004,718,11874.873,37,4,709.1283
2004,718,11874.873,12,9,745.64807
2004,718,11874.873,17,7,743.43805
2005,718,10918.893,19,15,738.67285
2005,718,10918.893,30,1,726.16309
2005,718,10918.893,36,12,724.39709
2005,718,10918.893,44,3,736.61102
2005,718,10918.893,14,8,715.95868
2005,718,10918.893,21,10,730.88184
2005,718,10918.893,12,9,736.53107
2005,718,10918.893,17,7,732.18689
2005,718,10918.893,28,14,736.95819
2005,718,10918.893,24,16,721.43018
2005,718,10918.893,34,5,727.28271
2005,718,10918.893,37,4,723.8623
2005,718,10918.893,30,6,708.78729
2005,718,10918.893,11,11,751.37103
2005,718,10918.893,25,2,707.79791
2006,718,10117.08,24,16,721.57361
2006,718,10117.08,44,3,714.45062
2006,718,10117.08,11,11,732.23077
2006,718,10117.08,14,8,715.87354
2006,718,10117.08,25,2,753.06708
2006,718,10117.08,36,12,736.67889
2006,718,10117.08,30,1,681.67059
2006,718,10117.08,2,10,727.66846
2006,718,10117.08,30,6,730.71753
2006,718,10117.08,23,5,712.55792
2006,718,10117.08,17,7,707.88446
2006,718,10117.08,28,14,722.69965
2006,718,10117.08,37,4,727.49341
2006,718,10117.08,12,9,732.51349
2007,718,12016.813,7,13,731.35651
2007,718,12016.813,38,4,715.96521
2007,718,12016.813,30,6,746.93994
2007,718,12016.813,6,10,749.83929
2007,718,12016.813,23,5,734.39191
2007,718,12016.813,21,12,722.51947
2007,718,12016.813,48,8,729.35657
2007,718,12016.813,44,3,736.83868
2007,718,12016.813,12,11,758.4339
2007,718,12016.813,29,14,739.12396
2007,718,12016.813,30,1,722.34406
2007,718,12016.813,24,16,713.35999
2007,718,12016.813,19,15,702.95282
2007,718,12016.813,12,9,748.1662
2007,718,12016.813,10,7,765.22485
2008,718,11863.333,28,15,729.53503
2008,718,11863.333,30,1,729.57166
2008,718,11863.333,27,4,714.6994
2008,718,11863.333,12,11,731.34442
2008,718,11863.333,29,14,724.13525
2008,718,11863.333,6,10,705.86426
2008,718,11863.333,23,5,739.23047
2008,718,11863.333,40,3,694.15613
2008,718,11863.333,10,7,731.26636
2008,718,11863.333,24,16,710.54749
2008,718,11863.333,21,12,738.1319
2008,718,11863.333,7,13,726.63477
2008,718,11863.333,12,9,714.81158
2008,718,11863.333,48,8,736.17969
2008,718,11863.333,30,6,737.22485
2009,718,11587.713,24,16,753.1059
2009,718,11587.713,18,14,736.14819
2009,718,11587.713,40,3,753.27106
2009,718,11587.713,27,4,724.73761
2009,718,11587.713,48,8,732.13202
2009,718,11587.713,30,6,727.32745
2009,718,11587.713,48,1,710.51965
2009,718,11587.713,6,10,746.97784
2009,718,11587.713,23,5,713.9693
2009,718,11587.713,10,7,751.11108
2009,718,11587.713,42,2,730.00305
2009,718,11587.713,12,9,761.70184
2009,718,11587.713,21,12,746.70801
2010,718,11436.148,44,6,752.82343
2010,718,11436.148,34,4,718.06543
2010,718,11436.148,24,16,722.42102
2010,718,11436.148,10,7,720.66248
2010,718,11436.148,23,5,730.73712
2010,718,11436.148,42,2,706.93488
2010,718,11436.148,48,1,704.74823
2010,718,11436.148,6,10,725.80078
2010,718,11436.148,12,11,718.01282
2010,718,11436.148,40,3,731.51001
2010,718,11436.148,7,13,732.79346
2010,718,11436.148,48,8,744.17078
2010,718,11436.148,12,9,727.46844
2001,719,1445.4795,2,2,721.97119
2001,719,1445.4795,31,1,723.5083
2002,719,723.90631,16,1,723.90631
2003,719,1442.7363,43,2,722.84125
2003,719,1442.7363,34,1,719.89508
2004,719,1444.3314,21,2,723.68695
2004,719,1444.3314,34,1,720.64447
2005,719,1445.667,21,2,724.56061
2005,719,1445.667,34,1,721.10632
2006,719,1442.9043,34,1,720.10547
2006,719,1442.9043,21,2,722.79883
2000,720,9014.4473,11,5,723.18634
2000,720,9014.4473,7,8,729.88226
2000,720,9014.4473,50,4,720.10443
2000,720,9014.4473,14,7,711.33563
2000,720,9014.4473,11,6,727.91449
2000,720,9014.4473,4,11,732.19617
2000,720,9014.4473,14,10,719.23193
2000,720,9014.4473,5,2,720.63812
2000,720,9014.4473,35,9,747.16901
2000,720,9014.4473,8,1,730.21368
2000,720,9014.4473,11,3,752.57471
2001,720,8315.4814,13,4,713.26904
2001,720,8315.4814,14,7,721.13513
2001,720,8315.4814,5,2,727.81262
2001,720,8315.4814,48,3,716.49066
2001,720,8315.4814,8,1,746.10596
2001,720,8315.4814,7,8,743.43481
2001,720,8315.4814,14,10,738.48956
2001,720,8315.4814,35,9,745.36652
2001,720,8315.4814,4,11,736.43439
2001,720,8315.4814,7,6,726.94275
2000,721,11282.777,18,14,755.45294
2000,721,11282.777,48,5,737.45441
2000,721,11282.777,23,9,739.41333
2000,721,11282.777,45,8,719.35175
2000,721,11282.777,5,4,714.22473
2000,721,11282.777,3,10,742.53253
2000,721,11282.777,31,11,730.56787
2000,721,11282.777,27,1,740.70782
2000,721,11282.777,19,12,722.86401
2000,721,11282.777,2,15,758.78412
2000,721,11282.777,36,6,744.66595
2000,721,11282.777,1,2,744.34869
2000,721,11282.777,39,3,717.1377
2000,721,11282.777,22,7,715.27203
2001,721,9535.7402,45,8,739.12756
2001,721,9535.7402,32,15,730.22546
2001,721,9535.7402,3,10,731.51624
2001,721,9535.7402,23,9,744.73889
2001,721,9535.7402,15,14,727.8576
2001,721,9535.7402,1,2,724.23468
2001,721,9535.7402,5,4,741.2843
2001,721,9535.7402,40,13,751.05383
2001,721,9535.7402,45,1,738.97821
2001,721,9535.7402,39,3,721.13617
2001,721,9535.7402,27,11,736.11249
2001,721,9535.7402,31,6,729.42535
2001,721,9535.7402,22,7,720.04962
2002,721,13266.809,31,6,729.72827
2002,721,13266.809,23,9,712.52747
2002,721,13266.809,48,5,754.14557
2002,721,13266.809,38,4,732.00409
2002,721,13266.809,22,7,715.38757
2002,721,13266.809,45,8,735.93524
2002,721,13266.809,15,14,740.11993
2002,721,13266.809,35,1,743.30176
2002,721,13266.809,48,3,720.07715
2002,721,13266.809,32,15,722.16779
2002,721,13266.809,3,10,723.86169
2002,721,13266.809,46,12,755.17651
2002,721,13266.809,27,11,751.06879
2002,721,13266.809,1,2,731.30688
2003,721,13263.917,27,11,741.46759
2003,721,13263.917,46,12,736.34161
2003,721,13263.917,32,15,733.88354
2003,721,13263.917,48,3,705.04419
2003,721,13263.917,39,10,730.3902
2003,721,13263.917,48,5,741.03571
2003,721,13263.917,22,7,733.07343
2003,721,13263.917,5,13,714.78967
2003,721,13263.917,8,14,718.95447
2003,721,13263.917,24,4,751.32715
2003,721,13263.917,7,1,736.03943
2003,721,13263.917,31,6,748.23859
2003,721,13263.917,23,9,729.30341
2003,721,13263.917,45,8,744.02832
2004,721,9981.3545,5,12,712.77283
2004,721,9981.3545,48,3,713.26563
2004,721,9981.3545,38,15,714.34528
2004,721,9981.3545,39,10,718.94794
2004,721,9981.3545,22,7,712.31549
2004,721,9981.3545,17,13,740.40387
2004,721,9981.3545,7,1,724.79926
2004,721,9981.3545,45,8,701.69379
2004,721,9981.3545,8,14,746.43799
2004,721,9981.3545,24,4,736.64612
2004,721,9981.3545,48,5,759.72656
2005,721,12985.713,33,14,742.39014
2005,721,12985.713,5,12,751.1286
2005,721,12985.713,45,8,744.76123
2005,721,12985.713,1,2,721.68457
2005,721,12985.713,24,13,733.69666
2005,721,12985.713,42,15,726.61523
2005,721,12985.713,27,11,750.95996
2005,721,12985.713,28,6,726.14166
2005,721,12985.713,24,4,745.23175
2005,721,12985.713,23,9,720.74542
2005,721,12985.713,22,10,697.38458
2005,721,12985.713,48,5,721.83429
2005,721,12985.713,7,1,736.77069
2005,721,12985.713,48,3,720.48822
2005,721,12985.713,22,7,745.88
2006,721,12466.518,48,3,731.1582
2006,721,12466.518,16,12,736.92932
2006,721,12466.518,48,5,708.1723
2006,721,12466.518,1,2,727.32416
2006,721,12466.518,16,8,740.78131
2006,721,12466.518,23,9,733.37512
2006,721,12466.518,33,14,722.01538
2006,721,12466.518,24,13,729.15375
2006,721,12466.518,22,10,747.92456
2006,721,12466.518,42,15,725.3631
2006,721,12466.518,48,4,722.83411
2006,721,12466.518,27,11,715.34698
2006,721,12466.518,28,6,726.13885
2007,721,13944.943,28,6,754.13971
2007,721,13944.943,48,3,729.11829
2007,721,13944.943,20,5,722.24792
2007,721,13944.943,22,10,710.74011
2007,721,13944.943,48,7,732.68774
2007,721,13944.943,16,8,738.1438
2007,721,13944.943,33,14,736.77643
2007,721,13944.943,24,13,741.78882
2007,721,13944.943,48,4,711.48499
2007,721,13944.943,23,9,755.28607
2007,721,13944.943,32,11,725.79791
2007,721,13944.943,7,1,726.6557
2007,721,13944.943,42,15,733.61725
2007,721,13944.943,16,12,713.41333
2007,721,13944.943,1,2,713.04529
2008,721,12788.96,1,2,729.73065
2008,721,12788.96,48,3,745.70398
2008,721,12788.96,32,11,733.57336
2008,721,12788.96,49,6,735.61523
2008,721,12788.96,48,4,741.57886
2008,721,12788.96,24,13,721.90875
2008,721,12788.96,42,15,744.78204
2008,721,12788.96,20,5,709.83405
2008,721,12788.96,34,1,727.02594
2008,721,12788.96,43,9,744.87976
2008,721,12788.96,33,10,757.56964
2008,721,12788.96,48,7,696.75732
2009,721,14871.58,24,13,686.07697
2009,721,14871.58,33,14,731.00269
2009,721,14871.58,49,6,745.17389
2009,721,14871.58,48,7,722.74316
2009,721,14871.58,33,10,709.94617
2009,721,14871.58,1,2,742.59088
2009,721,14871.58,7,8,710.19135
2009,721,14871.58,20,5,722.23322
2009,721,14871.58,43,9,723.19574
2009,721,14871.58,42,12,736.97748
2009,721,14871.58,48,4,703.97345
2009,721,14871.58,5,11,754.56952
2009,721,14871.58,37,15,737.49994
2009,721,14871.58,34,1,721.97589
2009,721,14871.58,48,3,723.42963
2000,722,1454.9218,28,3,725.21985
2000,722,1454.9218,33,2,729.7019
2001,722,2176.6326,28,3,728.36755
2001,722,2176.6326,33,2,725.00653
2001,722,2176.6326,40,1,723.25842
2002,722,2176.0198,40,1,724.02838
2002,722,2176.0198,26,2,723.88379
2002,722,2176.0198,28,3,728.10767
2003,722,2179.95,26,2,727.30682
2003,722,2179.95,28,3,729.51807
2003,722,2179.95,40,1,723.12506
2004,722,2175.2793,26,2,721.58527
2004,722,2175.2793,40,1,726.73273
2004,722,2175.2793,28,3,726.96143
2005,722,2174.1772,28,3,723.58307
2005,722,2174.1772,26,2,727.47137
2005,722,2174.1772,2,1,723.12268
2006,722,2178.2444,26,2,728.43988
2006,722,2178.2444,2,1,725.35724
2006,722,2178.2444,28,3,724.4472
2007,722,2178.4465,37,1,723.08264
2007,722,2178.4465,28,3,731.12811
2007,722,2178.4465,26,2,724.23584
2008,722,725.28284,28,3,725.28284
2009,722,2173.5269,26,2,725.30249
2009,722,2173.5269,37,1,718.79431
2009,722,2173.5269,28,3,729.43018
2010,722,1457.8942,28,3,729.27979
2010,722,1457.8942,37,1,728.61438
2000,723,5088.8496,30,6,719.323
2000,723,5088.8496,19,3,717.1889
2000,723,5088.8496,6,8,741.91321
2000,723,5088.8496,44,5,742.78809
2000,723,5088.8496,10,1,712.84381
2000,723,5088.8496,18,7,730.93341
2000,723,5088.8496,23,2,723.85931
2001,723,5877.8398,10,1,731.72479
2001,723,5877.8398,19,3,722.2876
2001,723,5877.8398,42,8,739.33398
2001,723,5877.8398,30,6,745.31213
2001,723,5877.8398,11,9,726.21838
2001,723,5877.8398,18,7,744.04333
2001,723,5877.8398,19,2,723.71619
2001,723,5877.8398,44,5,745.20361
2002,723,5912.7236,28,1,729.20764
2002,723,5912.7236,19,3,752.11005
2002,723,5912.7236,44,5,740.32465
2002,723,5912.7236,30,6,728.14886
2002,723,5912.7236,34,4,742.62952
2002,723,5912.7236,19,2,734.69476
2002,723,5912.7236,18,7,743.89722
2002,723,5912.7236,39,9,741.71118
2003,723,7541.1699,30,6,730.26917
2003,723,7541.1699,39,9,721.88635
2003,723,7541.1699,42,8,744.21826
2003,723,7541.1699,42,2,725.68689
2003,723,7541.1699,46,5,722.88599
2003,723,7541.1699,28,1,714.17688
2003,723,7541.1699,19,3,722.97522
2003,723,7541.1699,18,7,720.75586
2003,723,7541.1699,34,4,738.31549
2004,723,6146.5747,34,4,737.79968
2004,723,6146.5747,47,6,740.45355
2004,723,6146.5747,29,1,736.19061
2004,723,6146.5747,40,9,750.22717
2004,723,6146.5747,26,3,733.48163
2004,723,6146.5747,11,2,727.40857
2004,723,6146.5747,1,5,721.01337
2005,723,6510.7598,5,6,736.40576
2005,723,6510.7598,29,1,714.11597
2005,723,6510.7598,5,4,730.96021
2005,723,6510.7598,1,5,715.31036
2005,723,6510.7598,11,2,726.18146
2005,723,6510.7598,42,8,727.34363
2005,723,6510.7598,26,3,701.72357
2005,723,6510.7598,40,9,740.47089
2005,723,6510.7598,18,7,718.24817
2006,723,7589.1147,40,9,735.36743
